Time,Team,Operation,BuyVolume,SellVolume,EtfPosition,FuturePosition,EtfPrice,FuturePrice,TotalFees,AccountBalance,ProfitOrLoss,Status
451.516,TraderOne,Tick,683,736,-53,53,149700,149000,42603,236386,225786,OK
451.735,TraderOne,Tick,683,736,-53,53,149100,149200,42603,236386,241686,OK
452.016,TraderOne,Tick,683,736,-53,53,149100,149200,42603,236386,241686,OK
452.297,TraderOne,Tick,683,736,-53,53,149100,149200,42603,236386,241686,OK
452.485,TraderOne,Tick,683,736,-53,53,149100,149200,42603,236386,241686,OK
452.75,TraderOne,Tick,683,736,-53,53,149100,149300,42603,236386,246986,OK
453.016,TraderOne,Tick,683,736,-53,53,149700,149300,42603,236386,225786,OK
453.25,TraderOne,Tick,683,736,-53,53,149700,149300,42603,236386,225786,OK
453.532,TraderOne,Tick,683,736,-53,53,149700,149300,42603,236386,225786,OK
453.782,TraderOne,Tick,683,736,-53,53,149700,149300,42603,236386,225786,OK
454.032,TraderOne,Tick,683,736,-53,53,149700,149300,42603,236386,225786,OK
454.282,TraderOne,Tick,683,736,-53,53,149700,149300,42603,236386,225786,OK
454.5,TraderOne,Tick,683,736,-53,53,149100,149200,42603,236386,241686,OK
454.797,TraderOne,Tick,683,736,-53,53,149100,149000,42603,236386,231086,OK
455.0,TraderOne,Tick,683,736,-53,53,149100,149000,42603,236386,231086,OK
455.297,TraderOne,Tick,683,736,-53,53,149100,149000,42603,236386,231086,OK
455.516,TraderOne,Tick,683,736,-53,53,149100,149100,42603,236386,236386,OK
455.766,TraderOne,Tick,683,736,-53,53,149100,149100,42603,236386,236386,OK
456.0,TraderOne,Tick,683,736,-53,53,149100,149100,42603,236386,236386,OK
456.266,TraderOne,Tick,683,736,-53,53,149100,149100,42603,236386,236386,OK
456.516,TraderOne,Tick,683,736,-53,53,149100,149100,42603,236386,236386,OK
456.75,TraderOne,Tick,683,736,-53,53,149100,149200,42603,236386,241686,OK
456.969,TraderOne,Tick,683,736,-53,53,149100,149200,42603,236386,241686,OK
457.266,TraderOne,Tick,683,736,-53,53,149100,149300,42603,236386,246986,OK
457.516,TraderOne,Tick,683,736,-53,53,149100,149300,42603,236386,246986,OK
457.719,TraderOne,Tick,683,736,-53,53,149100,149300,42603,236386,246986,OK
458.0,TraderOne,Tick,683,736,-53,53,149100,149300,42603,236386,246986,OK
458.297,TraderOne,Tick,683,736,-53,53,149100,149300,42603,236386,246986,OK
458.563,TraderOne,Tick,683,736,-53,53,149100,149300,42603,236386,246986,OK
458.766,TraderOne,Tick,683,736,-53,53,149100,149300,42603,236386,246986,OK
459.0,TraderOne,Tick,683,736,-53,53,149100,149500,42603,236386,246986,OK
459.25,TraderOne,Tick,683,736,-53,53,149100,149500,42603,236386,246986,OK
459.453,TraderOne,Tick,683,736,-53,53,149100,149500,42603,236386,246986,OK
459.703,TraderOne,Tick,683,736,-53,53,149100,149500,42603,236386,246986,OK
459.985,TraderOne,Tick,683,736,-53,53,149100,149500,42603,236386,246986,OK
460.219,TraderOne,Tick,683,736,-53,53,149100,149500,42603,236386,246986,OK
460.453,TraderOne,Tick,683,736,-53,53,149100,149500,42603,236386,246986,OK
460.797,TraderOne,Tick,683,736,-53,53,149100,149500,42603,236386,246986,OK
461.032,TraderOne,Tick,683,736,-53,53,149100,149500,42603,236386,246986,OK
461.266,TraderOne,Tick,683,736,-53,53,149100,149500,42603,236386,246986,OK
461.5,TraderOne,Tick,683,736,-53,53,149100,149500,42603,236386,246986,OK
461.766,TraderOne,Tick,683,736,-53,53,149100,149500,42603,236386,246986,OK
462.0,TraderOne,Tick,683,736,-53,53,149100,149500,42603,236386,246986,OK
462.266,TraderOne,Tick,683,736,-53,53,149100,149500,42603,236386,246986,OK
462.485,TraderOne,Tick,683,736,-53,53,149100,149500,42603,236386,246986,OK
462.703,TraderOne,Tick,683,736,-53,53,149100,149500,42603,236386,246986,OK
463.016,TraderOne,Tick,683,736,-53,53,149100,149500,42603,236386,246986,OK
463.297,TraderOne,Tick,683,736,-53,53,149100,149200,42603,236386,241686,OK
463.5,TraderOne,Tick,683,736,-53,53,149100,148900,42603,236386,225786,OK
463.766,TraderOne,Tick,683,736,-53,53,149100,149000,42603,236386,231086,OK
463.969,TraderOne,Tick,683,736,-53,53,149100,149000,42603,236386,231086,OK
464.219,TraderOne,Tick,683,736,-53,53,149100,149000,42603,236386,231086,OK
464.516,TraderOne,Tick,683,736,-53,53,149100,149000,42603,236386,231086,OK
464.782,TraderOne,Tick,683,736,-53,53,149100,149000,42603,236386,231086,OK
465.047,TraderOne,Tick,683,736,-53,53,149000,149000,42603,236386,236386,OK
465.297,TraderOne,Tick,683,736,-53,53,149000,149000,42603,236386,236386,OK
465.469,TraderOne,Tick,683,736,-53,53,149000,149100,42603,236386,241686,OK
465.797,TraderOne,Tick,708,736,-28,53,149000,149100,43349,-3496860,233440,OK
465.969,TraderOne,Tick,708,736,-28,53,149000,149100,43349,-3496860,233440,OK
466.266,TraderOne,Tick,708,736,-28,53,149000,149100,43349,-3496860,233440,OK
466.469,TraderOne,Tick,708,736,-28,53,149000,149100,43349,-3496860,233440,OK
466.75,TraderOne,Tick,708,736,-28,53,149000,149100,43349,-3496860,233440,OK
466.953,TraderOne,Tick,708,736,-28,53,149000,149100,43349,-3496860,233440,OK
467.282,TraderOne,Tick,708,736,-28,53,149000,149100,43349,-3496860,233440,OK
467.547,TraderOne,Tick,708,736,-28,53,149000,149100,43349,-3496860,233440,OK
467.735,TraderOne,Tick,708,736,-28,53,149000,149100,43349,-3496860,233440,OK
468.047,TraderOne,Tick,725,736,-11,53,149000,149100,43857,-6035468,227832,OK
468.282,TraderOne,Tick,725,736,-11,53,149000,149100,43857,-6035468,227832,OK
468.5,TraderOne,Tick,725,736,-11,53,149000,149100,43857,-6035468,227832,OK
468.719,TraderOne,Tick,725,736,-11,53,149000,149100,43857,-6035468,227832,OK
469.032,TraderOne,Tick,725,736,-11,53,149800,149100,43857,-6035468,224532,OK
469.219,TraderOne,Tick,725,736,-11,53,149800,149100,43857,-6035468,224532,OK
469.532,TraderOne,Tick,725,736,-11,53,149800,149100,43857,-6035468,224532,OK
469.797,TraderOne,Tick,725,736,-11,53,148900,149100,43857,-6035468,228932,OK
469.953,TraderOne,Tick,725,736,-11,53,148900,149100,43857,-6035468,228932,OK
470.266,TraderOne,Tick,725,736,-11,53,148900,149100,43857,-6035468,228932,OK
470.5,TraderOne,Tick,725,736,-11,53,148900,149100,43857,-6035468,228932,OK
470.766,TraderOne,Tick,725,736,-11,53,148900,149000,43857,-6035468,223632,OK
471.032,TraderOne,Tick,725,736,-11,53,148900,149000,43857,-6035468,223632,OK
471.219,TraderOne,Tick,725,736,-11,53,148900,149400,43857,-6035468,241532,OK
471.469,TraderOne,Tick,725,736,-11,53,148900,149400,43857,-6035468,241532,OK
471.703,TraderOne,Tick,725,736,-11,53,148900,149400,43857,-6035468,241532,OK
471.985,TraderOne,Tick,725,736,-11,53,148900,149400,43857,-6035468,241532,OK
472.297,TraderOne,Tick,725,736,-11,53,149900,149400,43857,-6035468,237132,OK
472.547,TraderOne,Tick,725,736,-11,53,149900,149400,43857,-6035468,237132,OK
472.735,TraderOne,Tick,725,736,-11,53,149900,149400,43857,-6035468,237132,OK
473.032,TraderOne,Tick,725,736,-11,53,149900,149400,43857,-6035468,237132,OK
473.282,TraderOne,Tick,725,736,-11,53,149900,149400,43857,-6035468,237132,OK
473.547,TraderOne,Tick,725,736,-11,53,149900,149400,43857,-6035468,237132,OK
473.75,TraderOne,Tick,725,736,-11,53,149900,149400,43857,-6035468,237132,OK
474.032,TraderOne,Tick,725,736,-11,53,149900,149400,43857,-6035468,237132,OK
474.266,TraderOne,Tick,725,736,-11,53,149900,149400,43857,-6035468,237132,OK
474.453,TraderOne,Tick,725,736,-11,53,149900,149400,43857,-6035468,237132,OK
474.75,TraderOne,Tick,725,736,-11,53,148900,149400,43857,-6035468,241532,OK
475.047,TraderOne,Tick,725,736,-11,53,148900,149400,43857,-6035468,241532,OK
475.203,TraderOne,Tick,725,736,-11,53,148900,149400,43857,-6035468,241532,OK
475.5,TraderOne,Tick,725,736,-11,53,148900,149400,43857,-6035468,241532,OK
475.766,TraderOne,Tick,725,736,-11,53,148900,149400,43857,-6035468,241532,OK
475.953,TraderOne,Tick,725,736,-11,53,148900,149400,43857,-6035468,241532,OK
476.25,TraderOne,Tick,725,736,-11,53,148900,149400,43857,-6035468,241532,OK
476.453,TraderOne,Tick,725,736,-11,53,149300,149400,43857,-6035468,240432,OK
476.719,TraderOne,Tick,725,736,-11,53,149300,149400,43857,-6035468,240432,OK
476.969,TraderOne,Tick,725,736,-11,53,149300,149600,43857,-6035468,249932,OK
477.266,TraderOne,Tick,725,736,-11,53,149300,149600,43857,-6035468,249932,OK
477.547,TraderOne,Tick,725,736,-11,53,149000,149700,43857,-6035468,254132,OK
477.735,TraderOne,Tick,725,736,-11,53,149000,149700,43857,-6035468,254132,OK
478.063,TraderOne,Tick,725,736,-11,53,149000,149700,43857,-6035468,254132,OK
478.25,TraderOne,Tick,725,736,-11,53,149000,149700,43857,-6035468,254132,OK
478.453,TraderOne,Tick,725,736,-11,53,149000,149600,43857,-6035468,249932,OK
478.75,TraderOne,Tick,725,736,-11,53,149000,149600,43857,-6035468,249932,OK
479.016,TraderOne,Tick,725,736,-11,53,149000,149600,43857,-6035468,249932,OK
479.235,TraderOne,Tick,725,736,-11,53,149000,149600,43857,-6035468,249932,OK
479.5,TraderOne,Tick,725,736,-11,53,149000,149500,43857,-6035468,245732,OK
479.703,TraderOne,Tick,725,736,-11,53,149000,149500,43857,-6035468,245732,OK
480.0,TraderOne,Tick,725,736,-11,53,149000,149500,43857,-6035468,245732,OK
480.297,TraderOne,Tick,725,736,-11,11,149000,149400,43857,243532,245732,OK
480.5,TraderOne,Tick,725,736,-11,11,149000,149400,43857,243532,245732,OK
480.703,TraderOne,Tick,725,736,-11,11,149000,149400,43857,243532,245732,OK
481.047,TraderOne,Tick,725,736,-11,11,149000,149800,43857,243532,246832,OK
481.282,TraderOne,Tick,725,736,-11,11,149000,149800,43857,243532,246832,OK
481.532,TraderOne,Tick,725,736,-11,11,149300,150000,43857,243532,246832,OK
481.719,TraderOne,Tick,725,736,-11,11,149900,150000,43857,243532,244632,OK
482.047,TraderOne,Tick,725,736,-11,11,149900,150000,43857,243532,244632,OK
482.282,TraderOne,Tick,725,736,-11,11,149900,150000,43857,243532,244632,OK
482.547,TraderOne,Tick,725,736,-11,11,149900,150000,43857,243532,244632,OK
482.719,TraderOne,Tick,725,736,-11,11,149900,150000,43857,243532,244632,OK
482.953,TraderOne,Tick,725,736,-11,11,149900,150000,43857,243532,244632,OK
483.219,TraderOne,Tick,725,736,-11,11,149900,150000,43857,243532,244632,OK
483.485,TraderOne,Tick,750,736,14,11,149900,150000,44607,-3504718,243882,OK
483.719,TraderOne,Tick,750,736,14,11,149900,150000,44607,-3504718,243882,OK
484.0,TraderOne,Tick,750,736,14,11,149900,150000,44607,-3504718,243882,OK
484.297,TraderOne,Tick,750,736,14,11,149900,150000,44607,-3504718,243882,OK
484.547,TraderOne,Tick,750,736,14,11,149900,150000,44607,-3504718,243882,OK
484.735,TraderOne,Tick,750,736,14,11,149900,150000,44607,-3504718,243882,OK
484.985,TraderOne,Tick,750,736,14,11,149900,150000,44607,-3504718,243882,OK
485.219,TraderOne,Tick,750,736,14,11,149500,150000,44607,-3504718,241082,OK
485.469,TraderOne,Tick,750,736,14,11,149500,150000,44607,-3504718,241082,OK
485.719,TraderOne,Tick,750,736,14,11,150000,150500,44607,-3504718,253582,OK
486.0,TraderOne,Tick,750,736,14,11,150000,150500,44607,-3504718,253582,OK
486.266,TraderOne,Tick,750,736,14,11,150300,151000,44607,-3504718,266082,OK
486.516,TraderOne,Tick,750,736,14,11,150400,151000,44607,-3504718,266082,OK
486.703,TraderOne,Tick,750,736,14,11,150500,150900,44607,-3504718,263582,OK
486.969,TraderOne,Tick,750,736,14,11,150500,150800,44607,-3504718,261082,OK
487.203,TraderOne,Tick,750,736,14,11,150400,151000,44607,-3504718,266082,OK
487.532,TraderOne,Tick,750,736,14,11,150400,150900,44607,-3504718,263582,OK
487.782,TraderOne,Tick,775,736,39,11,150600,150800,45360,-7268671,263529,OK
487.969,TraderOne,Tick,775,736,39,11,150600,150800,45360,-7268671,263529,OK
488.297,TraderOne,Tick,775,736,39,11,150600,150800,45360,-7268671,263529,OK
488.532,TraderOne,Tick,800,736,64,11,150600,150800,46113,-11034424,262776,OK
488.719,TraderOne,Tick,800,736,64,11,150600,150800,46113,-11034424,262776,OK
488.969,TraderOne,Tick,800,736,64,11,150600,150800,46113,-11034424,262776,OK
489.266,TraderOne,Tick,800,736,64,11,150600,150800,46113,-11034424,262776,OK
489.563,TraderOne,Tick,800,736,64,11,150600,151000,46113,-11034424,271376,OK
489.75,TraderOne,Tick,800,736,64,11,150600,151000,46113,-11034424,271376,OK
490.0,TraderOne,Tick,800,736,64,11,150800,151000,46113,-11034424,277776,OK
490.266,TraderOne,Tick,800,736,64,11,150800,151000,46113,-11034424,277776,OK
490.516,TraderOne,Tick,800,736,64,11,150800,151000,46113,-11034424,277776,OK
490.735,TraderOne,Tick,800,736,64,11,150800,151000,46113,-11034424,277776,OK
491.016,TraderOne,Tick,800,736,64,11,150800,151000,46113,-11034424,277776,OK
491.219,TraderOne,Tick,800,736,64,11,150800,150800,46113,-11034424,275576,OK
491.516,TraderOne,Tick,800,736,64,11,150800,150800,46113,-11034424,275576,OK
491.735,TraderOne,Tick,800,736,64,11,150800,150800,46113,-11034424,275576,OK
492.0,TraderOne,Tick,800,736,64,11,150800,150800,46113,-11034424,275576,OK
492.235,TraderOne,Tick,800,736,64,11,150800,150500,46113,-11034424,272276,OK
492.516,TraderOne,Tick,800,743,57,11,150300,150500,46323,-9982534,240066,OK
492.797,TraderOne,Tick,800,743,57,11,150800,150500,46323,-9982534,268566,OK
493.016,TraderOne,Tick,800,743,57,11,150800,150500,46323,-9982534,268566,OK
493.203,TraderOne,Tick,800,743,57,11,150800,150500,46323,-9982534,268566,OK
493.5,TraderOne,Tick,800,743,57,11,150800,150500,46323,-9982534,268566,OK
493.719,TraderOne,Tick,800,743,57,11,150800,150200,46323,-9982534,248166,OK
494.016,TraderOne,Tick,800,743,57,11,150800,150200,46323,-9982534,248166,OK
494.266,TraderOne,Tick,800,743,57,11,149600,150200,46323,-9982534,213966,OK
494.547,TraderOne,Tick,800,743,57,11,149600,150200,46323,-9982534,213966,OK
494.735,TraderOne,Tick,800,743,57,11,149600,150200,46323,-9982534,213966,OK
495.0,TraderOne,Tick,800,743,57,11,149600,150200,46323,-9982534,213966,OK
495.282,TraderOne,Tick,800,743,57,11,149600,150000,46323,-9982534,200366,OK
495.516,TraderOne,Tick,800,743,57,11,149600,150000,46323,-9982534,200366,OK
495.719,TraderOne,Tick,800,743,57,11,149600,149800,46323,-9982534,192466,OK
496.016,TraderOne,Tick,800,743,57,11,149600,149800,46323,-9982534,192466,OK
496.203,TraderOne,Tick,800,743,57,11,149600,149800,46323,-9982534,192466,OK
496.453,TraderOne,Tick,800,743,57,11,149600,149800,46323,-9982534,192466,OK
496.766,TraderOne,Tick,800,743,57,11,149600,149900,46323,-9982534,193566,OK
497.047,TraderOne,Tick,800,743,57,11,149500,149900,46323,-9982534,193566,OK
497.297,TraderOne,Tick,800,743,57,11,149500,149900,46323,-9982534,193566,OK
497.532,TraderOne,Tick,800,743,57,11,149500,149900,46323,-9982534,193566,OK
497.719,TraderOne,Tick,800,743,57,11,149500,149900,46323,-9982534,193566,OK
497.953,TraderOne,Tick,800,743,57,11,149500,149900,46323,-9982534,193566,OK
498.282,TraderOne,Tick,800,743,57,11,149500,149900,46323,-9982534,193566,OK
498.532,TraderOne,Tick,800,743,57,11,149500,149900,46323,-9982534,193566,OK
498.797,TraderOne,Tick,800,743,57,11,149500,149900,46323,-9982534,193566,OK
499.0,TraderOne,Tick,800,743,57,11,149500,149900,46323,-9982534,193566,OK
499.25,TraderOne,Tick,800,743,57,11,149500,149900,46323,-9982534,193566,OK
499.516,TraderOne,Tick,800,743,57,11,149400,149900,46323,-9982534,193566,OK
499.703,TraderOne,Tick,800,743,57,11,149400,149900,46323,-9982534,193566,OK
500.016,TraderOne,Tick,800,743,57,-57,149400,149900,46323,210666,193566,OK
500.282,TraderOne,Tick,800,743,57,-57,149400,149900,46323,210666,193566,OK
500.5,TraderOne,Tick,800,743,57,-57,149400,149900,46323,210666,193566,OK
500.75,TraderOne,Tick,800,743,57,-57,149400,149900,46323,210666,193566,OK
500.985,TraderOne,Tick,800,743,57,-57,150400,149900,46323,210666,227766,OK
501.266,TraderOne,Tick,800,743,57,-57,150400,149900,46323,210666,227766,OK
501.485,TraderOne,Tick,800,743,57,-57,150400,149900,46323,210666,227766,OK
501.719,TraderOne,Tick,800,743,57,-57,150400,149900,46323,210666,227766,OK
502.016,TraderOne,Tick,800,743,57,-57,150400,149900,46323,210666,227766,OK
502.282,TraderOne,Tick,800,743,57,-57,150400,149900,46323,210666,227766,OK
502.485,TraderOne,Tick,800,743,57,-57,150000,149900,46323,210666,216366,OK
502.75,TraderOne,Tick,800,743,57,-57,149600,150200,46323,210666,193566,OK
502.953,TraderOne,Tick,800,743,57,-57,149600,150200,46323,210666,193566,OK
503.282,TraderOne,Tick,800,743,57,-57,150600,150200,46323,210666,227766,OK
503.516,TraderOne,Tick,800,743,57,-57,150600,150200,46323,210666,227766,OK
503.797,TraderOne,Tick,800,743,57,-57,149600,150200,46323,210666,193566,OK
504.047,TraderOne,Tick,800,743,57,-57,149600,150200,46323,210666,193566,OK
504.266,TraderOne,Tick,800,743,57,-57,149600,150200,46323,210666,193566,OK
504.469,TraderOne,Tick,800,743,57,-57,149600,150200,46323,210666,193566,OK
504.719,TraderOne,Tick,800,743,57,-57,149600,150200,46323,210666,193566,OK
505.0,TraderOne,Tick,800,743,57,-57,149400,150200,46323,210666,193566,OK
505.219,TraderOne,Tick,800,743,57,-57,149400,150200,46323,210666,193566,OK
505.516,TraderOne,Tick,800,743,57,-57,149400,150200,46323,210666,193566,OK
505.766,TraderOne,Tick,800,743,57,-57,149400,150200,46323,210666,193566,OK
506.032,TraderOne,Tick,800,743,57,-57,149400,150200,46323,210666,193566,OK
506.282,TraderOne,Tick,800,743,57,-57,149400,150200,46323,210666,193566,OK
506.516,TraderOne,Tick,800,743,57,-57,149400,150200,46323,210666,193566,OK
506.782,TraderOne,Tick,800,743,57,-57,149400,150200,46323,210666,193566,OK
506.985,TraderOne,Tick,800,743,57,-57,149400,150200,46323,210666,193566,OK
507.219,TraderOne,Tick,800,743,57,-57,150400,150200,46323,210666,222066,OK
507.5,TraderOne,Tick,800,743,57,-57,150400,150200,46323,210666,222066,OK
507.75,TraderOne,Tick,825,743,82,-57,150400,150200,47075,-3550086,221314,OK
508.016,TraderOne,Tick,825,743,82,-57,150400,151000,47075,-3550086,200314,OK
508.235,TraderOne,Tick,825,743,82,-57,150400,151000,47075,-3550086,200314,OK
508.516,TraderOne,Tick,825,743,82,-57,150400,151000,47075,-3550086,200314,OK
508.766,TraderOne,Tick,825,743,82,-57,150400,151000,47075,-3550086,200314,OK
509.016,TraderOne,Tick,825,743,82,-57,150400,151000,47075,-3550086,200314,OK
509.25,TraderOne,Tick,825,743,82,-57,150400,151000,47075,-3550086,200314,OK
509.5,TraderOne,Tick,825,743,82,-57,150400,151000,47075,-3550086,200314,OK
509.782,TraderOne,Tick,825,743,82,-57,150400,151000,47075,-3550086,200314,OK
509.969,TraderOne,Tick,825,743,82,-57,150400,151000,47075,-3550086,200314,OK
510.219,TraderOne,Tick,825,743,82,-57,150400,151000,47075,-3550086,200314,OK
510.5,TraderOne,Tick,825,743,82,-57,150400,151000,47075,-3550086,200314,OK
510.735,TraderOne,Tick,825,743,82,-57,150400,151000,47075,-3550086,200314,OK
511.0,TraderOne,Tick,825,743,82,-57,150400,151000,47075,-3550086,200314,OK
511.25,TraderOne,Tick,825,743,82,-57,150400,151000,47075,-3550086,200314,OK
511.516,TraderOne,Tick,825,743,82,-57,150400,151000,47075,-3550086,200314,OK
511.735,TraderOne,Tick,825,743,82,-57,150800,151000,47075,-3550086,208514,OK
512.016,TraderOne,Tick,825,743,82,-57,150600,151000,47075,-3550086,200314,OK
512.297,TraderOne,Tick,825,743,82,-57,150600,151000,47075,-3550086,200314,OK
512.5,TraderOne,Tick,825,743,82,-57,150600,151000,47075,-3550086,200314,OK
512.75,TraderOne,Tick,825,743,82,-57,150400,151000,47075,-3550086,200314,OK
513.016,TraderOne,Tick,825,743,82,-57,150800,151000,47075,-3550086,208514,OK
513.297,TraderOne,Tick,825,743,82,-57,150800,151000,47075,-3550086,208514,OK
513.469,TraderOne,Tick,825,743,82,-57,150800,150900,47075,-3550086,214214,OK
513.782,TraderOne,Tick,825,743,82,-57,150500,150900,47075,-3550086,197814,OK
514.0,TraderOne,Tick,825,743,82,-57,150500,150900,47075,-3550086,197814,OK
514.297,TraderOne,Tick,825,743,82,-57,150800,151400,47075,-3550086,210314,OK
514.532,TraderOne,Tick,825,743,82,-57,150800,151300,47075,-3550086,207814,OK
514.766,TraderOne,Tick,825,743,82,-57,151000,151300,47075,-3550086,207814,OK
515.063,TraderOne,Tick,825,743,82,-57,151000,151300,47075,-3550086,207814,OK
515.282,TraderOne,Tick,825,743,82,-57,151000,151300,47075,-3550086,207814,OK
515.469,TraderOne,Tick,825,743,82,-57,151000,151300,47075,-3550086,207814,OK
515.782,TraderOne,Tick,825,743,82,-57,151000,151200,47075,-3550086,213514,OK
516.0,TraderOne,Tick,825,743,82,-57,151000,151200,47075,-3550086,213514,OK
516.219,TraderOne,Tick,825,743,82,-57,151000,151000,47075,-3550086,224914,OK
516.516,TraderOne,Tick,825,743,82,-57,151000,151000,47075,-3550086,224914,OK
516.813,TraderOne,Tick,825,743,82,-57,151000,151000,47075,-3550086,224914,OK
517.047,TraderOne,Tick,825,743,82,-57,151000,151000,47075,-3550086,224914,OK
517.235,TraderOne,Tick,825,743,82,-57,151000,151000,47075,-3550086,224914,OK
517.532,TraderOne,Tick,825,743,82,-57,151000,151000,47075,-3550086,224914,OK
517.766,TraderOne,Tick,825,743,82,-57,151000,151000,47075,-3550086,224914,OK
517.969,TraderOne,Tick,825,743,82,-57,151000,151400,47075,-3550086,210314,OK
518.25,TraderOne,Tick,825,743,82,-57,151000,151400,47075,-3550086,210314,OK
518.532,TraderOne,Tick,825,743,82,-57,151100,151500,47075,-3550086,212814,OK
518.719,TraderOne,Tick,825,743,82,-57,151100,151500,47075,-3550086,212814,OK
519.063,TraderOne,Tick,825,743,82,-57,151100,151500,47075,-3550086,212814,OK
519.235,TraderOne,Tick,825,743,82,-57,151100,151500,47075,-3550086,212814,OK
519.5,TraderOne,Tick,825,743,82,-57,151100,151500,47075,-3550086,212814,OK
519.797,TraderOne,Tick,825,743,82,-57,151100,151500,47075,-3550086,212814,OK
520.032,TraderOne,Tick,825,743,82,-57,151100,151500,47075,-3550086,212814,OK
520.266,TraderOne,Tick,825,743,82,-57,151100,151500,47075,-3550086,212814,OK
520.485,TraderOne,Tick,825,743,82,-57,151100,151500,47075,-3550086,212814,OK
520.719,TraderOne,Tick,825,743,82,-57,151100,151500,47075,-3550086,212814,OK
521.047,TraderOne,Tick,825,743,82,-57,151200,151600,47075,-3550086,215314,OK
521.297,TraderOne,Tick,825,743,82,-57,151200,151600,47075,-3550086,215314,OK
521.5,TraderOne,Tick,825,743,82,-57,151200,151600,47075,-3550086,215314,OK
521.735,TraderOne,Tick,825,743,82,-57,151100,151700,47075,-3550086,217814,OK
522.063,TraderOne,Tick,825,743,82,-57,151100,151700,47075,-3550086,217814,OK
522.282,TraderOne,Tick,825,743,82,-57,151100,151700,47075,-3550086,217814,OK
522.453,TraderOne,Tick,825,743,82,-57,151100,151700,47075,-3550086,217814,OK
522.735,TraderOne,Tick,825,743,82,-57,151100,151500,47075,-3550086,212814,OK
522.953,TraderOne,Tick,825,743,82,-57,151000,151500,47075,-3550086,212814,OK
523.266,TraderOne,Tick,825,743,82,-57,151000,151500,47075,-3550086,212814,OK
523.563,TraderOne,Tick,825,743,82,-57,151200,151500,47075,-3550086,212814,OK
523.75,TraderOne,Tick,825,743,82,-57,151200,151500,47075,-3550086,212814,OK
523.953,TraderOne,Tick,825,743,82,-57,151300,151500,47075,-3550086,221014,OK
524.313,TraderOne,Tick,825,743,82,-57,151200,151500,47075,-3550086,212814,OK
524.516,TraderOne,Tick,825,743,82,-57,151200,151500,47075,-3550086,212814,OK
524.75,TraderOne,Tick,825,743,82,-57,151300,151900,47075,-3550086,222814,OK
525.047,TraderOne,Tick,825,743,82,-57,151300,151900,47075,-3550086,222814,OK
525.297,TraderOne,Tick,825,743,82,-57,151300,151900,47075,-3550086,222814,OK
525.516,TraderOne,Tick,825,743,82,-57,151300,151900,47075,-3550086,222814,OK
525.719,TraderOne,Tick,825,743,82,-57,151300,151900,47075,-3550086,222814,OK
526.032,TraderOne,Tick,825,743,82,-57,151300,151900,47075,-3550086,222814,OK
526.297,TraderOne,Tick,825,743,82,-57,151300,151700,47075,-3550086,217814,OK
526.469,TraderOne,Tick,843,743,100,-57,151300,151700,47620,-6274031,219069,OK
526.75,TraderOne,Tick,843,743,100,-57,151400,151700,47620,-6274031,219069,OK
527.0,TraderOne,Tick,843,743,100,-57,151400,151700,47620,-6274031,219069,OK
527.203,TraderOne,Tick,843,743,100,-57,151400,151700,47620,-6274031,219069,OK
527.485,TraderOne,Tick,843,743,100,-57,151400,151700,47620,-6274031,219069,OK
527.766,TraderOne,Tick,843,743,100,-57,151400,151700,47620,-6274031,219069,OK
528.047,TraderOne,Tick,843,743,100,-57,151400,151700,47620,-6274031,219069,OK
528.297,TraderOne,Tick,843,743,100,-57,151400,151700,47620,-6274031,219069,OK
528.563,TraderOne,Tick,843,743,100,-57,151400,151700,47620,-6274031,219069,OK
528.782,TraderOne,Tick,843,743,100,-57,151400,151400,47620,-6274031,236169,OK
529.016,TraderOne,Tick,843,743,100,-57,151400,151400,47620,-6274031,236169,OK
529.297,TraderOne,Tick,843,743,100,-57,151400,151400,47620,-6274031,236169,OK
529.469,TraderOne,Tick,843,743,100,-57,151400,151200,47620,-6274031,247569,OK
529.766,TraderOne,Tick,843,743,100,-57,151400,151200,47620,-6274031,247569,OK
529.953,TraderOne,Tick,843,743,100,-57,151400,151200,47620,-6274031,247569,OK
530.235,TraderOne,Tick,843,743,100,-57,151400,151100,47620,-6274031,253269,OK
530.469,TraderOne,Tick,843,743,100,-57,151400,151200,47620,-6274031,247569,OK
530.766,TraderOne,Tick,843,743,100,-57,151400,151400,47620,-6274031,236169,OK
531.032,TraderOne,Tick,843,768,75,-57,151000,150900,48375,-2499786,223914,OK
531.297,TraderOne,Tick,843,768,75,-57,151000,150900,48375,-2499786,223914,OK
531.438,TraderOne,Tick,843,768,75,-57,151000,150900,48375,-2499786,223914,OK
531.735,TraderOne,Tick,843,768,75,-57,151000,150900,48375,-2499786,223914,OK
531.953,TraderOne,Tick,843,768,75,-57,151000,151000,48375,-2499786,218214,OK
532.25,TraderOne,Tick,843,768,75,-57,151500,151000,48375,-2499786,240714,OK
532.547,TraderOne,Tick,843,793,50,-57,150800,151000,49130,1272059,205059,OK
532.782,TraderOne,Tick,843,793,50,-57,150800,151000,49130,1272059,205059,OK
532.985,TraderOne,Tick,843,793,50,-57,150800,150900,49130,1272059,210759,OK
533.297,TraderOne,Tick,843,793,50,-57,150800,150900,49130,1272059,210759,OK
533.532,TraderOne,Tick,843,793,50,-57,150800,150900,49130,1272059,210759,OK
533.719,TraderOne,Tick,843,793,50,-57,150800,150900,49130,1272059,210759,OK
